file,occupancy_total,occupancy_fraction,occupancy_x_mean,occupancy_y_mean,occupancy_z_mean,occupancy_gradient_x,occupancy_gradient_y,occupancy_gradient_z,occupancy_gradient_total,occupancy_surface,grid_entropy,grid_moi_1,grid_moi_2,grid_moi_3,moi_principal_3,rdf_mean,rdf_kurtosis,entropy_spatial,ms_bandwidth,n_vacancies
30.000000,101.0,0.101,1.01,1.01,1.01,126.0,92.0,112.0,330.0,330.0,4.615120506741261,511.4245541853029,504.18358490261113,463.48096982297716,1847.5661367491664,5.076051213367226,-0.7492429822970923,4.6443908991413725,4.51730711416296,4.0
300.001000,100.0,0.1,1.0,1.0,1.0,128.0,132.0,138.0,398.0,398.0,4.605170175988092,537.7365182074592,518.2828794503492,489.8006023421916,1765.8188416498313,5.059008721585366,-0.7386612870843479,4.6249728132842725,4.553168533184349,4.0
301.002000,104.0,0.104,1.04,1.04,1.04,122.0,116.0,132.0,370.0,370.0,4.644390888741372,564.1005662082248,531.1088991733942,500.46361154145774,1857.4534614274085,5.105046518688035,-0.7396457895295492,4.653960350157524,4.618106172882765,4.0
302.003000,103.0,0.103,1.03,1.03,1.03,138.0,136.0,148.0,422.0,422.0,4.634728977929635,593.7742222440403,519.2076052071836,489.11525992741656,1712.4142271059334,5.067484003005653,-0.6971543379370733,4.634728988229636,4.5472379468657875,4.0
303.004000,104.0,0.104,1.04,1.04,1.04,176.0,178.0,172.0,526.0,526.0,4.644390888741372,608.9434096172672,569.2062969547167,541.3695241972474,1763.681332353161,5.063625456710745,-0.7143809624547708,4.6443908991413725,4.514692770648195,4.0
304.005000,103.0,0.103,1.03,1.03,1.03,120.0,120.0,134.0,374.0,374.0,4.634728977929635,540.1850731010372,511.26756519240325,470.993963648307,1808.5436792434157,5.079225096638438,-0.7349313669892448,4.6443908991413725,4.524489601068281,4.0
305.000000,97.0,0.097,0.97,0.97,0.97,84.0,88.0,92.0,264.0,264.0,4.574710968803382,442.51922721323376,434.01427235376764,356.4149540412459,1785.8920931851862,5.174892858697571,-0.5299311353753713,4.682131227124218,4.68430799978251,4.0
306.001000,95.0,0.095,0.95,0.95,0.95,102.0,104.0,102.0,308.0,308.0,4.553876882100542,425.54265294163696,417.57971164680794,347.1934248852394,1572.91116713001,5.0762381667777134,-0.39119256813214953,4.6249728132842725,4.56241280848396,4.0
307.002000,95.0,0.095,0.95,0.95,0.95,78.0,92.0,94.0,264.0,264.0,4.553876882100542,408.3844960066478,391.00927295801193,350.71149419323507,1728.2622558093062,5.094071628174798,-0.41329964183513734,4.6443908991413725,4.564221157146726,4.0
308.003000,94.0,0.094,0.94,0.94,0.94,96.0,98.0,102.0,296.0,296.0,4.543294772870005,424.5457462381768,408.6527489192323,330.82278143833537,1563.0881691813718,5.067648423165054,-0.40715362530293797,4.6249728132842725,4.537982150683008,4.0
309.004000,95.0,0.095,0.95,0.95,0.95,86.0,100.0,102.0,288.0,288.0,4.553876882100542,439.5287765305257,400.6007083933902,342.0178834971365,1623.6405267349119,5.106758236623523,-0.45869129756609617,4.634728988229636,4.5670387264965395,4.0
31.001000,97.0,0.097,0.97,0.97,0.97,148.0,122.0,124.0,394.0,394.0,4.574710968803382,517.0584436129199,509.1022510879337,439.2826042682184,1598.2001477233546,4.981807249005612,-0.782543675293665,4.574710978503383,4.487066928016268,4.0
310.005000,95.0,0.095,0.95,0.95,0.95,84.0,98.0,98.0,280.0,280.0,4.553876882100542,436.1649813985217,399.2126014025203,340.03294351474756,1645.0738265253665,5.1066775249963445,-0.4231815561825223,4.6443908991413725,4.552266713940407,4.0
311.000000,84.0,0.084,0.84,0.84,0.84,112.0,108.0,124.0,344.0,344.0,4.430816790443312,453.93146381141304,443.7561753188757,415.4075989649497,1223.1881729872703,4.720514458825106,-0.5060961755647715,4.4308167988433125,4.225916211185093,3.0
312.001000,87.0,0.087,0.87,0.87,0.87,112.0,102.0,110.0,324.0,324.0,4.465908109954582,468.0829107210665,427.1173728963414,391.0066129343165,1289.470785924215,4.78485590147819,-0.4874430031106076,4.465908118654583,4.3887056354025376,3.0
313.002000,85.0,0.085,0.85,0.85,0.85,108.0,104.0,110.0,322.0,322.0,4.442651247990316,443.8303623501642,418.24995855433707,392.2726202719691,1217.6970102533899,4.734138302109992,-0.41488078919697724,4.442651256490314,4.359950768549887,3.0
314.003000,85.0,0.085,0.85,0.85,0.85,114.0,112.0,118.0,344.0,344.0,4.442651247990316,454.44666218239877,419.0897569529918,401.24005145284457,1254.6144261288312,4.717906143145571,-0.3632077479197733,4.442651256490314,4.367768127305518,3.0
315.004000,85.0,0.085,0.85,0.85,0.85,98.0,118.0,104.0,320.0,320.0,4.442651247990316,439.74928312676826,393.78678904959963,360.67569252951444,1257.0330394839675,4.759944588007266,-0.46756365605942296,4.4543472962535064,4.370464372715226,3.0
316.005000,85.0,0.085,0.85,0.85,0.85,114.0,108.0,112.0,334.0,334.0,4.442651247990316,445.9874853907895,422.4683297113247,386.6971260743564,1226.6438885945313,4.731591529660143,-0.48061680324156164,4.442651256490314,4.378177694725184,3.0
317.000000,87.0,0.087,0.87,0.87,0.87,96.0,116.0,118.0,330.0,330.0,4.465908109954582,468.4859841045001,415.15861595951594,399.8036757980534,1276.6576417231427,4.780544880214457,-0.4906647918555409,4.465908118654583,4.398422423201547,3.0
318.001000,86.0,0.086,0.86,0.86,0.86,124.0,122.0,114.0,360.0,360.0,4.454347287653507,460.0667312434375,422.7499532204379,385.8577341407757,1250.0569254474253,4.761708303351721,-0.4318971062583339,4.4543472962535064,4.385662377986993,3.0
319.002000,83.0,0.083,0.83,0.83,0.83,108.0,100.0,112.0,320.0,320.0,4.418840599496599,428.36958775306164,396.78914627458175,369.4436756109107,1221.9433025293777,4.711875567072475,-0.46035191136019016,4.4308167988433125,4.236517530722412,3.0
32.002000,100.0,0.1,1.0,1.0,1.0,140.0,126.0,136.0,402.0,402.0,4.605170175988092,557.3711613788813,538.9049747602527,525.5438638608659,1710.8944147220434,5.0108305763614736,-0.7226097266290417,4.605170185988092,4.543704450650832,4.0
320.003000,87.0,0.087,0.87,0.87,0.87,124.0,110.0,114.0,348.0,348.0,4.465908109954582,478.56181434964503,429.133955477497,406.64905775906504,1310.7921525464558,4.811827636902574,-0.43847096530152907,4.477336814478207,4.377552406859021,3.0
321.004000,87.0,0.087,0.87,0.87,0.87,124.0,120.0,98.0,342.0,342.0,4.465908109954582,468.8601639092502,416.2776997047976,389.29891799514775,1248.5487348008824,4.7693594351343105,-0.5419153221115609,4.465908118654583,4.3587988563127995,3.0
322.005000,83.0,0.083,0.83,0.83,0.83,120.0,110.0,124.0,354.0,354.0,4.418840599496599,449.75589233704426,407.0448079376359,395.4884563518258,1201.4565855664441,4.688736126672511,-0.452909244859498,4.4188406077966,4.236515422988793,3.0
323.000000,88.0,0.088,0.88,0.88,0.88,118.0,92.0,112.0,322.0,322.0,4.477336805678206,495.02609014813135,459.47682868420196,404.38344480403043,1303.098479390713,4.80933640870378,-0.4762278004296898,4.477336814478207,4.396181298125923,3.0
324.001000,85.0,0.085,0.85,0.85,0.85,114.0,112.0,116.0,342.0,342.0,4.442651247990316,467.29031358442035,430.31043702352844,421.5521905685221,1259.4353084472416,4.737405315306445,-0.42613541304103464,4.442651256490314,4.389573185150696,3.0
325.002000,85.0,0.085,0.85,0.85,0.85,118.0,104.0,112.0,334.0,334.0,4.442651247990316,457.1251442873292,439.8341389643761,402.1936579247649,1230.6628757085607,4.748998406263599,-0.3956311939353574,4.442651256490314,4.386958541081429,3.0
326.003000,85.0,0.085,0.85,0.85,0.85,108.0,118.0,136.0,362.0,362.0,4.442651247990316,477.55783389850086,447.1180979786732,438.1005387110612,1251.7622572459081,4.7456476666051755,-0.45419999461359106,4.442651256490314,4.376505629023036,3.0
327.004000,88.0,0.088,0.88,0.88,0.88,110.0,116.0,114.0,340.0,340.0,4.477336805678206,460.8144471166374,415.1765607140046,383.8044467148126,1317.8812506815752,4.798308067605792,-0.5462766056075243,4.477336814478207,4.357137665181218,3.0
328.005000,84.0,0.084,0.84,0.84,0.84,106.0,110.0,128.0,344.0,344.0,4.430816790443312,454.74195633956685,439.0150138458253,427.26683933841736,1226.3000607127622,4.704894228474499,-0.4815359647733697,4.4308167988433125,4.233034528921874,3.0
329.000000,109.0,0.109,1.09,1.09,1.09,102.0,108.0,112.0,322.0,322.0,4.691347871329143,553.0235347427641,494.1964426988066,458.50479320063084,2324.053742796118,5.382522912572962,-0.5956967167738667,4.7957905455967405,4.783387053483082,5.0
33.003000,99.0,0.099,0.99,0.99,0.99,118.0,132.0,134.0,384.0,384.0,4.595119840234592,513.282970614474,503.58070174247433,487.3787518854761,1803.068719856996,5.057663061284393,-0.7409045648690995,4.6249728132842725,4.563928585293724,4.0
330.001000,113.0,0.113,1.13,1.13,1.13,122.0,116.0,148.0,386.0,386.0,4.727387807412342,681.6283376161786,606.3856561363983,588.4815814686617,2097.844416328089,5.287596577557099,-0.4810357693197975,4.736198448394495,4.7052779760707235,5.0
331.002000,106.0,0.106,1.06,1.06,1.06,82.0,92.0,108.0,282.0,282.0,4.663439083512067,552.979399930603,444.32089315296633,436.37895219944943,2166.100687655065,5.346624610750871,-0.5578043476596037,4.762173934797756,4.756136087783795,5.0
332.003000,103.0,0.103,1.03,1.03,1.03,94.0,92.0,100.0,286.0,286.0,4.634728977929635,484.52551758832544,438.5130125717124,398.59253780112715,2083.314603295474,5.312660049352496,-0.5103750999421108,4.753590191106363,4.772098757842082,5.0
333.004000,102.0,0.102,1.02,1.02,1.02,92.0,92.0,108.0,292.0,292.0,4.624972803084271,470.9758546536521,432.11401533376585,416.2434633459153,2162.463587229262,5.275448294202559,-0.42263572934744253,4.753590191106363,4.744521596349109,5.0
334.005000,110.0,0.11,1.1,1.1,1.1,120.0,120.0,128.0,368.0,368.0,4.700480354792415,551.4389810197312,514.7351442340656,466.2804202007482,2215.9034260236704,5.367293865578302,-0.5999176565365438,4.787491742782048,4.822043504492427,5.0
335.000000,101.0,0.101,1.01,1.01,1.01,126.0,112.0,130.0,368.0,368.0,4.615120506741261,506.93499552293116,484.2815413199385,459.7933641472293,1795.1440187488483,5.060736403244001,-0.7535306664307817,4.634728988229636,4.518393374914579,4.0
336.001000,104.0,0.104,1.04,1.04,1.04,136.0,134.0,134.0,404.0,404.0,4.644390888741372,533.9726141249769,528.0857096778564,505.8262915817823,1845.7792809452067,5.091904518009006,-0.7613315456149352,4.6443908991413725,4.549123275588202,4.0
337.002000,101.0,0.101,1.01,1.01,1.01,126.0,124.0,122.0,372.0,372.0,4.615120506741261,510.90474670777496,479.87072712277217,476.1948231991555,1745.552013964697,5.06284946086465,-0.7054091544154812,4.6249728132842725,4.575701166982361,4.0
338.003000,100.0,0.1,1.0,1.0,1.0,122.0,118.0,142.0,382.0,382.0,4.605170175988092,554.8279835508162,535.7687655797489,510.40325086943494,1769.954626925171,5.057406911616966,-0.7427742516282421,4.6249728132842725,4.567040525551372,4.0
339.004000,100.0,0.1,1.0,1.0,1.0,118.0,138.0,136.0,392.0,392.0,4.605170175988092,522.3931858689729,507.81847120251507,475.6083429285119,1767.7805770586767,5.043183775122094,-0.7436913165216241,4.6249728132842725,4.542042055417038,4.0
34.004000,103.0,0.103,1.03,1.03,1.03,156.0,134.0,134.0,424.0,424.0,4.634728977929635,595.983467681848,569.8432293682952,495.95971071684755,1732.817957923135,5.058372407883735,-0.7779880975811109,4.634728988229636,4.52699813235355,4.0
340.005000,103.0,0.103,1.03,1.03,1.03,146.0,134.0,140.0,420.0,420.0,4.634728977929635,590.7974927247851,566.2437833766946,552.9781413742484,1791.2712025714734,5.056216531663264,-0.7306521233665797,4.634728988229636,4.52815255235649,4.0
341.000000,85.0,0.085,0.85,0.85,0.85,106.0,118.0,114.0,338.0,338.0,4.442651247990316,446.84843605497855,404.70308938903935,370.9425922030405,1257.1593352122452,4.761214633759585,-0.4885157207443074,4.4543472962535064,4.400715667464976,3.0
342.001000,86.0,0.086,0.86,0.86,0.86,110.0,106.0,130.0,346.0,346.0,4.454347287653507,458.20656318988677,450.9984512512891,427.3531250937075,1283.6658979620213,4.749527490421276,-0.5187675666381222,4.4543472962535064,4.376977397620748,3.0
343.002000,84.0,0.084,0.84,0.84,0.84,102.0,112.0,118.0,332.0,332.0,4.430816790443312,458.31323326309814,427.5832375685247,409.1987672636148,1232.3371548963905,4.755165706202547,-0.41122088614822916,4.442651256490314,4.383065199092378,3.0
344.003000,86.0,0.086,0.86,0.86,0.86,110.0,108.0,120.0,338.0,338.0,4.454347287653507,470.24952455872995,465.66368617275106,444.2960915941006,1296.0377510465494,4.76358092262091,-0.4989328287906498,4.4543472962535064,4.389479135764796,3.0
345.004000,84.0,0.084,0.84,0.84,0.84,106.0,112.0,106.0,324.0,324.0,4.430816790443312,408.26183192347514,366.1123331757157,331.5544063293807,1230.6848533013767,4.730962784012349,-0.49904055541645587,4.4543472962535064,4.352738638556314,3.0
346.005000,87.0,0.087,0.87,0.87,0.87,114.0,106.0,116.0,336.0,336.0,4.465908109954582,471.48219447867956,425.1599376316606,393.61074145287813,1280.41113679805,4.8020157140233914,-0.5616717201799974,4.477336814478207,4.371907989772888,3.0
347.000000,96.0,0.096,0.96,0.96,0.96,88.0,104.0,104.0,296.0,296.0,4.564348181867836,441.24033597790947,422.6918078952753,343.83868946014866,1698.867279431816,5.1463074740059405,-0.5057072392967559,4.663439094112068,4.679948170885751,4.0
348.001000,93.0,0.093,0.93,0.93,0.93,86.0,94.0,90.0,270.0,270.0,4.5325994838532555,423.045742471785,401.7481373879299,330.30289433383297,1615.2596618609164,5.09309157173795,-0.4155686639051406,4.634728988229636,4.556415690996852,4.0
349.002000,90.0,0.09,0.9,0.9,0.9,86.0,84.0,76.0,246.0,246.0,4.499809661330265,383.70731575296855,366.1177351869928,304.79717128226105,1506.6058148335273,5.0042989029211435,-0.296921398427366,4.5951198501345925,4.488548204743933,4.0
35.005000,103.0,0.103,1.03,1.03,1.03,144.0,150.0,142.0,436.0,436.0,4.634728977929635,586.4356527485664,527.0414128186187,512.1928373454365,1754.1879357348516,5.060618123195807,-0.7409679737772308,4.634728988229636,4.534564182228228,4.0
350.003000,94.0,0.094,0.94,0.94,0.94,98.0,102.0,108.0,308.0,308.0,4.543294772870005,414.5813195873217,390.32941731725316,342.53607160606344,1678.2454119248976,5.089746422549546,-0.3841630848710529,4.6443908991413725,4.54408827471921,4.0
351.004000,97.0,0.097,0.97,0.97,0.97,96.0,96.0,96.0,288.0,288.0,4.574710968803382,425.15463228861165,410.38960000946855,365.6516439905798,1671.3939450761834,5.042188987563285,-0.44267725506378675,4.6249728132842725,4.560886915816797,4.0
352.005000,94.0,0.094,0.94,0.94,0.94,120.0,120.0,122.0,362.0,362.0,4.543294772870005,441.0823213575479,430.64811194402813,400.8865879750195,1585.6647670183306,4.995522109696844,-0.39099032090813113,4.5951198501345925,4.505309718180139,4.0
353.000000,92.0,0.092,0.92,0.92,0.92,90.0,106.0,106.0,302.0,302.0,4.521788567849041,429.8965238228528,386.1775422765035,360.09984694412196,1651.86796961889,5.0889843531585015,-0.4705561472289306,4.634728988229636,4.54933289278595,4.0
354.001000,94.0,0.094,0.94,0.94,0.94,102.0,106.0,112.0,320.0,320.0,4.543294772870005,447.36705418011775,401.54823206129953,371.44641588624256,1702.104270142954,5.109451647135544,-0.40236556540992385,4.6443908991413725,4.549750021038035,4.0
355.002000,96.0,0.096,0.96,0.96,0.96,120.0,116.0,122.0,358.0,358.0,4.564348181867836,468.14152932325453,454.9411782689161,426.9797924078297,1561.8904728306973,5.0092629723276065,-0.4361342396134904,4.5951198501345925,4.50353129518635,4.0
356.003000,92.0,0.092,0.92,0.92,0.92,84.0,92.0,102.0,278.0,278.0,4.521788567849041,402.0167430610673,390.30442408573447,317.2875285053722,1488.635717975613,5.02746625060674,-0.32343715285457586,4.5951198501345925,4.478188501503898,4.0
357.004000,93.0,0.093,0.93,0.93,0.93,88.0,102.0,98.0,288.0,288.0,4.5325994838532555,415.92124644545464,400.83644222487766,326.0810210070875,1558.2919817713582,5.083602272251663,-0.3760745127799505,4.6249728132842725,4.552677038933766,4.0
358.005000,94.0,0.094,0.94,0.94,0.94,94.0,102.0,108.0,304.0,304.0,4.543294772870005,429.1987328109833,396.9160829248853,358.6085885194505,1550.9944048629693,5.034246477919726,-0.3056145789744078,4.6151205168412615,4.544934619252968,4.0
359.000000,102.0,0.102,1.02,1.02,1.02,136.0,142.0,144.0,422.0,422.0,4.624972803084271,570.9824137886066,543.6368944615954,538.2630446909749,1839.2717924123438,5.077176639132419,-0.7505412863066874,4.6443908991413725,4.528645191962106,4.0
36.000000,47.0,0.047,0.47,0.47,0.47,94.0,94.0,94.0,282.0,282.0,3.8501475970100585,345.4364697557802,331.4496938658926,300.39043212300845,458.483195877702,3.8276316362949867,-1.0830068245661981,3.850147601710058,3.2202556414785426,1.0
360.001000,102.0,0.102,1.02,1.02,1.02,140.0,128.0,132.0,400.0,400.0,4.624972803084271,566.4794789011494,537.1964165459577,497.12802612152075,1854.018923111316,5.085328531420786,-0.7344861102740787,4.6443908991413725,4.546634816974359,4.0
361.002000,101.0,0.101,1.01,1.01,1.01,134.0,136.0,124.0,394.0,394.0,4.615120506741261,555.8896539005736,553.0025632165549,530.5533274373269,1751.6218971402611,5.041778529238213,-0.7376223874903474,4.6151205168412615,4.545727935920323,4.0
362.003000,99.0,0.099,0.99,0.99,0.99,132.0,126.0,130.0,388.0,388.0,4.595119840234592,513.5393710675323,501.42666767212074,473.4380016643868,1727.112359261875,5.028213580862635,-0.7271027903873883,4.6151205168412615,4.531672724936654,4.0
363.004000,99.0,0.099,0.99,0.99,0.99,128.0,134.0,134.0,396.0,396.0,4.595119840234592,515.5450174545714,495.0829160840665,493.45287454217015,1707.8823520754586,5.008467089803832,-0.7641508542940798,4.605170185988092,4.527990342757713,4.0
364.005000,98.0,0.098,0.98,0.98,0.98,118.0,122.0,130.0,370.0,370.0,4.584967468870572,489.0142354081148,477.26152465967505,440.54056646282265,1638.3524704319602,5.021613463211244,-0.7476684972658347,4.605170185988092,4.563831183559115,4.0
365.000000,102.0,0.102,1.02,1.02,1.02,136.0,120.0,138.0,394.0,394.0,4.624972803084271,569.3836990015915,552.8445644038198,546.556050320079,1778.7305053333348,5.043756766508401,-0.7577716662187011,4.6249728132842725,4.507940541846513,4.0
366.001000,102.0,0.102,1.02,1.02,1.02,142.0,146.0,144.0,432.0,432.0,4.624972803084271,586.0559714909363,557.5053519125578,497.1641667925842,1733.2505909011134,5.059292202817852,-0.7426126316467156,4.6249728132842725,4.5624623578328345,4.0
367.002000,102.0,0.102,1.02,1.02,1.02,134.0,132.0,140.0,406.0,406.0,4.624972803084271,571.9561429369639,537.9821966955957,522.9636211517538,1788.7676749591171,5.063295932012946,-0.7407299289212492,4.634728988229636,4.551163382893741,4.0
368.003000,101.0,0.101,1.01,1.01,1.01,150.0,144.0,158.0,452.0,452.0,4.615120506741261,591.4792210943738,551.3711587241056,496.1595211716202,1691.8528737942058,5.030091189050768,-0.6995224614075783,4.6151205168412615,4.543158464196827,4.0
369.004000,101.0,0.101,1.01,1.01,1.01,138.0,140.0,138.0,416.0,416.0,4.615120506741261,594.5217808194851,586.3338584063829,554.2730736454193,1746.172464422029,5.030032814635098,-0.7540155465272158,4.6151205168412615,4.543956344012897,4.0
37.001000,47.0,0.047,0.47,0.47,0.47,90.0,88.0,82.0,260.0,260.0,3.8501475970100585,304.31725229070076,256.1197729677771,252.83957048620283,469.71627418851523,3.827877304730527,-1.0023445065485153,3.850147601710058,3.254265893806214,1.0
370.005000,98.0,0.098,0.98,0.98,0.98,196.0,196.0,196.0,588.0,588.0,4.584967468870572,587.2809270439142,542.672814188848,516.9442179509113,1613.4034386085136,5.008157265273408,-0.7762055368250453,4.5849674786705705,4.515506055743484,4.0
371.000000,109.0,0.109,1.09,1.09,1.09,102.0,102.0,112.0,316.0,316.0,4.691347871329143,550.5524452630187,491.5321100917432,490.9796648287243,2403.4198677073173,5.4242562376014725,-0.6238977633313958,4.812184355372416,4.7557508847961545,5.0
372.001000,109.0,0.109,1.09,1.09,1.09,104.0,114.0,116.0,334.0,334.0,4.691347871329143,514.6931569523185,484.79799043687905,451.84830215208706,2197.266386850003,5.318855485515088,-0.5022526203918241,4.770684624465663,4.747958709921173,5.0
373.002000,104.0,0.104,1.04,1.04,1.04,108.0,110.0,122.0,340.0,340.0,4.644390888741372,511.57143220705933,458.2013188668648,445.5349412337679,2213.696996565502,5.322622809272317,-0.508168965676973,4.762173934797756,4.752319687021664,5.0
374.003000,107.0,0.107,1.07,1.07,1.07,106.0,106.0,128.0,340.0,340.0,4.672828823761908,567.7814692389032,471.26515232124956,425.17767750526804,2086.6751918866867,5.305983765324098,-0.5371657866119812,4.753590191106363,4.754098968923356,5.0
375.004000,107.0,0.107,1.07,1.07,1.07,100.0,104.0,118.0,322.0,322.0,4.672828823761908,522.5892565707461,475.4443815756357,440.732716993805,2140.356328428787,5.335133234017636,-0.4788055077972513,4.770684624465663,4.739355508013414,5.0
376.005000,101.0,0.101,1.01,1.01,1.01,98.0,100.0,102.0,300.0,300.0,4.615120506741261,510.6319817407093,421.5610321113976,401.628768326111,1972.177250418499,5.219878717484126,-0.5165706674633368,4.718498871295096,4.670976985768734,5.0
377.000000,50.0,0.05,0.5,0.5,0.5,100.0,100.0,100.0,300.0,300.0,3.9120230004281464,507.3159291860264,504.65538402293026,452.908686791043,499.0009600000005,3.8988241098069407,-1.004380357110627,3.9120230054281455,3.4107280979970294,1.0
378.001000,50.0,0.05,0.5,0.5,0.5,100.0,100.0,100.0,300.0,300.0,3.9120230004281464,502.38593916964373,484.8817684315951,443.61229239876087,500.9259758194825,3.907719341562024,-0.9901331030891396,3.9120230054281455,3.4440755947133503,1.0
379.002000,47.0,0.047,0.47,0.47,0.47,88.0,94.0,88.0,270.0,270.0,3.8501475970100585,308.0193365455412,294.8895750249614,271.30385438694407,458.1507850307751,3.837199267480146,-1.0403137320444056,3.850147601710058,3.24236491236728,1.0
38.002000,45.0,0.045,0.45,0.45,0.45,82.0,82.0,84.0,248.0,248.0,3.8066624852703197,265.21366211612474,257.35356119915957,236.36611001804914,436.1242269412893,3.7806033972261894,-1.1213535407876305,3.8066624897703196,3.2164736391295294,1.0
380.003000,47.0,0.047,0.47,0.47,0.47,94.0,94.0,94.0,282.0,282.0,3.8501475970100585,357.67675506991225,336.2965402356787,316.2394706518557,457.83720962705814,3.8172511852417954,-1.0738171509460406,3.850147601710058,3.2325150503250017,1.0
381.004000,47.0,0.047,0.47,0.47,0.47,94.0,94.0,94.0,282.0,282.0,3.8501475970100585,369.9837683236032,339.0448900135734,317.43942676920597,454.73046852547975,3.834444455847837,-1.0608407963603537,3.850147601710058,3.2601647093504047,1.0
382.005000,46.0,0.046,0.46,0.46,0.46,78.0,80.0,88.0,246.0,246.0,3.8286413918890942,234.82643579488868,224.52792955445761,221.60215638978428,442.4697740314047,3.7912245058391045,-1.0771742594391065,3.8286413964890946,3.2168778093049606,1.0
383.000000,122.0,0.122,1.22,1.22,1.22,88.0,98.0,104.0,290.0,290.0,4.8040210325332575,633.9691020156689,552.9199675251645,519.4551927542489,2811.925850279672,5.643457298851623,-0.6549066638706109,4.9126548857360515,5.0638141570764725,7.0
384.001000,132.0,0.132,1.32,1.32,1.32,104.0,104.0,116.0,324.0,324.0,4.88280190938637,706.4765077457702,649.6085641607984,597.778564457068,2851.6431392868076,5.660941701054088,-0.586924157279106,4.934473933130693,5.051710458060769,7.0
385.002000,136.0,0.136,1.36,1.36,1.36,130.0,128.0,134.0,392.0,392.0,4.912654872136052,791.0060711746414,713.8249812224951,675.0954181910989,2877.591153332359,5.64516679126552,-0.6171818016336887,4.927253685157205,5.047735247484005,7.0
386.003000,124.0,0.124,1.24,1.24,1.24,104.0,116.0,114.0,334.0,334.0,4.820281553205036,672.1917349619737,578.7514074575046,558.9600833869735,2730.3097674043574,5.572842686431399,-0.624277776146072,4.890349128221754,4.987477070691655,7.0
387.004000,126.0,0.126,1.26,1.26,1.26,112.0,106.0,114.0,332.0,332.0,4.83628189435148,662.9080515952043,571.2093382262441,550.2794355753772,2805.8802158608223,5.622936495428572,-0.6122487708495137,4.9126548857360515,5.052700735985771,7.0
388.005000,123.0,0.123,1.23,1.23,1.23,98.0,102.0,110.0,310.0,310.0,4.812184343072419,663.8089767362084,555.1997625866727,528.893699701509,2828.05160767487,5.653438654433753,-0.6510385353518262,4.919980925828126,5.049078587778458,7.0
389.000000,119.0,0.119,1.19,1.19,1.19,112.0,98.0,104.0,314.0,314.0,4.779123481211528,609.6233422247128,566.6910680308147,521.7360099125399,2685.590028238514,5.528514953304412,-0.6464832165177055,4.882801922586371,4.958661511700037,6.0
39.003000,47.0,0.047,0.47,0.47,0.47,94.0,94.0,94.0,282.0,282.0,3.8501475970100585,332.21207748438457,313.151925680015,297.01897555900496,458.6672766318921,3.816963281766414,-1.0564667122143576,3.850147601710058,3.250506836158512,1.0
390.001000,118.0,0.118,1.18,1.18,1.18,114.0,108.0,112.0,334.0,334.0,4.770684612665663,611.098701211154,560.8157721338466,465.0855266549993,2309.2321511284977,5.464134365876806,-0.6304607019601547,4.8283137373023015,4.943215155142434,6.0
391.002000,117.0,0.117,1.17,1.17,1.17,96.0,98.0,110.0,304.0,304.0,4.762173923097755,623.0020648890375,562.9421288833175,509.50879768063646,2497.703933519647,5.511706174961839,-0.6862174389732711,4.859812404361671,4.903767009215452,6.0
392.003000,116.0,0.116,1.16,1.16,1.16,104.0,100.0,106.0,310.0,310.0,4.753590179506363,604.1058757287423,546.0804643083327,503.7791772043042,2518.3560657191433,5.485066358918594,-0.6167646423056081,4.852030263919617,4.900528844508974,6.0
393.004000,118.0,0.118,1.18,1.18,1.18,106.0,100.0,110.0,316.0,316.0,4.770684612665663,632.8509111058063,547.8404937546478,483.61367988530907,2475.3684554736183,5.4928322246311865,-0.6391226019101457,4.859812404361671,4.908788427234626,6.0
394.005000,117.0,0.117,1.17,1.17,1.17,90.0,108.0,102.0,300.0,300.0,4.762173923097755,610.4596556131803,520.9823516165262,507.2930355053361,2605.1019421102296,5.509206434067415,-0.6530992452218349,4.87519732320115,4.949193424509518,6.0
395.000000,131.0,0.131,1.31,1.31,1.31,122.0,120.0,124.0,366.0,366.0,4.875197310101152,729.6881114842387,650.097446064192,604.4587172607296,2999.3585895672963,5.683193222684395,-0.638485129845721,4.948759890378168,5.094366106122008,7.0
396.001000,131.0,0.131,1.31,1.31,1.31,116.0,114.0,128.0,358.0,358.0,4.875197310101152,711.3374195123904,629.1195331510942,602.9018259624698,3027.2705354318678,5.703728954370679,-0.6463474877514264,4.962844630259906,5.08814265865696,7.0
397.002000,125.0,0.125,1.25,1.25,1.25,90.0,98.0,96.0,284.0,284.0,4.828313724802301,623.494777747547,542.158467633399,517.3547546190537,2902.8977622360726,5.655114636916348,-0.6289908973390412,4.927253685157205,5.053912339934741,7.0
398.003000,124.0,0.124,1.24,1.24,1.24,102.0,104.0,104.0,310.0,310.0,4.820281553205036,642.2180942894894,557.6827148147892,537.6637070247544,2670.573397465937,5.5885147827652775,-0.6519376840786748,4.897839799950912,4.966912166028602,7.0
399.004000,128.0,0.128,1.28,1.28,1.28,114.0,110.0,128.0,352.0,352.0,4.852030251119617,728.896051926065,617.0744731064319,609.4825999675029,2840.519087724624,5.623372350543851,-0.6109964628110629,4.9126548857360515,5.046741372909971,7.0
4.7_vac,128.0,0.128,1.28,1.28,1.28,120.0,120.0,128.0,368.0,368.0,4.852030251119617,722.835888462482,625.0852922018465,603.1569443356719,2843.5276584590447,5.621321778896662,-0.6335695820527967,4.919980925828126,5.040606306469778,7.0
